country,treatment,categorynum,motive_selfimage,motive_harm,motive_detection,motive_reputation,contact_prob_own,reward,reward_prob,reward_USD,exp_reward_USD,socialdesirability,empathy_score,protectedvalues,owner_income,contact_prob_other,lost_wallet,lost_phone,lost_keys,found_wallet,found_phone,found_keys,appro_cheattaxes,appro_keepwallet,appro_claimbenefits,appro_parkdamage,nomoney,midmoney,nokey,highmoney,countryFE,money_in_wallet,money_in_wallet_int,RESTRICTED_SAMPLE
"Poland",2,4,10,4,9,10,100,7,.2,3.766,.75319999,3.6666667,1.1428572,5.25,3,10,1,1,1,1,1,0,2,2,2,2,0,0,1,0,1,25,1,1
"Poland",1,1,8,8,7,8,100,7,.1,3.766,.3766,2.3333333,1.8571428,3.25,3,60.000004,0,0,1,1,1,0,-1,-2,-2,-2,0,1,0,0,1,25,1,1
"Poland",3,5,7,7,7,7,90,0,0,0,0,4,1.1428572,5.75,0,20,0,0,1,1,1,1,-2,-2,-2,-2,1,0,0,0,1,0,1,1
"Poland",2,1,10,7,10,10,100,7,.1,3.766,.3766,4.5,1.2857143,4.5,2,50,0,0,0,0,0,0,-2,-2,-2,-2,0,0,1,0,1,25,1,1
"Poland",4,4,9,7,4,5,90,22,.30000001,11.836,3.5508003,1.8333334,1.5714285,3.5,0,60.000004,0,1,0,0,0,1,1,-1,1,-1,0,0,0,1,1,175,1,1
"Poland",4,2,10,10,10,10,100,30,.5,16.139999,8.0699997,4.6666665,1.4285715,4.5,3,60.000004,0,0,0,0,0,0,-2,-2,-2,-2,0,0,0,1,1,175,1,1
"Poland",2,1,2,0,4,0,50,7,.1,3.766,.3766,2.1666667,1.8571428,5.25,-3,20,1,0,0,0,1,1,-2,1,-1,-2,0,0,1,0,1,25,1,1
"Poland",3,5,10,10,10,10,100,50,.30000001,26.9,8.0700006,2.6666667,1.1428572,5.5,2,70,0,1,0,1,1,0,-2,-2,-2,-2,1,0,0,0,1,0,1,1
"Poland",4,1,7,8,10,8,80,22,.30000001,11.836,3.5508003,2.6666667,1.5714285,3.5,0,70,0,0,1,1,1,1,-2,-2,-2,-2,0,0,0,1,1,175,1,1
"Poland",3,1,10,6,10,6,90,50,.1,26.9,2.6900001,2.8333333,2,4.25,1,10,0,1,0,0,0,0,-1,1,-1,-1,1,0,0,0,1,0,1,1
"Poland",1,2,9,5,0,9,90,20,0,10.76,0,3.3333333,2,3.25,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,0,0,1,25,1,1
"Poland",4,5,10,9,5,10,100,10,.30000001,5.3800001,1.6140001,4.3333335,1.2857143,1.5,0,30.000002,1,1,1,0,0,0,-2,1,-2,-2,0,0,0,1,1,175,1,1
"Poland",2,1,10,10,10,10,100,3,.5,1.614,.80699998,4.3333335,1.5714285,1.5,0,50,1,1,1,0,0,0,-2,-2,-2,-2,0,0,1,0,1,25,1,1
"Poland",1,1,1,3,1,2,50,25,.30000001,13.45,4.0350003,2.8333333,1.5714285,3.75,0,0,1,1,0,1,1,0,-1,1,-1,-1,0,1,0,0,1,25,1,1
"Poland",1,5,9,8,10,10,100,5,.40000001,2.6900001,1.0760001,3.3333333,.85714287,4,-1,90,1,0,1,0,0,1,-1,-2,-2,-2,0,1,0,0,1,30,0,0
"Poland",3,1,1,6,2,0,20,50,.1,26.9,2.6900001,.66666669,2.1428571,1.25,3,20,1,1,0,1,1,1,2,2,1,1,1,0,0,0,1,0,1,1
"Poland",1,4,10,10,10,10,100,2,0,1.076,0,3.5,2,3.5,3,50,0,0,0,0,0,0,-2,-2,-2,-2,0,1,0,0,1,25,1,1
"Poland",2,3,10,10,4,10,100,1,.1,.53799999,.053799998,3.3333333,2.1428571,3.75,-3,50,0,0,1,0,1,0,2,-2,2,1,0,0,1,0,1,25,1,1
"Poland",3,1,10,10,10,0,100,50,.2,26.9,5.3800001,3.3333333,1.4285715,3.5,1,50,1,1,1,1,0,1,-1,-2,-2,-2,1,0,0,0,1,100,0,0
"Poland",4,5,8,7,5,8,80,20,.5,10.76,5.3800001,2.6666667,1.5714285,3,2,70,0,0,1,0,1,1,1,-2,1,-1,0,0,0,1,1,175,1,1
"Poland",4,5,6,5,5,5,80,650,.60000002,349.70001,209.82002,1.3333334,1.8571428,2.25,0,80,0,0,1,0,0,1,-2,-2,-2,-2,0,0,0,1,1,20,0,0
"Poland",1,4,10,10,10,10,100,10,.2,5.3800001,1.0760001,2.8333333,1.1428572,5.25,1,90,1,0,0,0,0,0,-2,-2,-2,-2,0,1,0,0,1,25,1,1
"Poland",4,4,10,5,10,10,100,20,.1,10.76,1.0760001,3.6666667,1.2857143,2.75,0,80,0,0,0,0,0,0,-2,-2,-2,-2,0,0,0,1,1,25,0,0
"Poland",4,5,10,5,9,6,60.000004,20,.2,10.76,2.1520002,3,1.4285715,3.5,0,30.000002,0,0,0,0,1,0,-2,-2,-2,-1,0,0,0,1,1,180,0,0
"Poland",4,2,9,6,6,3,100,20,.5,10.76,5.3800001,3.3333333,1.2857143,4,2,50,0,0,0,1,0,0,2,2,1,2,0,0,0,1,1,175,1,1
"Poland",1,5,10,10,10,4,100,50,.1,26.9,2.6900001,2,1.5714285,3.5,0,90,0,0,0,0,0,0,1,-1,-1,1,0,1,0,0,1,,0,0
"Poland",4,4,7,7,8,6,70,20,.40000001,10.76,4.3040004,2.6666667,2.1428571,3.25,1,60.000004,0,0,1,0,0,1,-1,1,2,1,0,0,0,1,1,175,1,1
"Poland",2,4,8,2,5,4,70,7,.1,3.766,.3766,2,1.2857143,4.5,0,20,0,0,0,0,1,0,-2,-2,-1,-2,0,0,1,0,1,25,1,1
"Poland",4,4,0,4,0,0,50,10,0,5.3800001,0,3,1.5714285,3,0,0,1,0,1,0,0,1,2,1,1,2,0,0,0,1,1,170,0,0
"Poland",1,1,10,10,10,10,100,1,.1,.53799999,.053799998,3.5,2.2857144,4.25,0,100,1,0,1,1,0,0,-2,-2,-2,-2,0,1,0,0,1,25,1,1
"Poland",2,1,10,4,1,4,100,5,.2,2.6900001,.53800005,.66666669,1.8571428,2.75,0,90,0,0,0,0,0,0,-1,1,-2,-1,0,0,1,0,1,25,1,1
"Poland",1,5,10,3,3,10,100,5,0,2.6900001,0,3.8333333,1.1428572,3.25,-3,70,1,1,0,0,0,1,1,-2,-2,-2,0,1,0,0,1,26,0,0
"Poland",2,3,10,5,9,6,100,5,.5,2.6900001,1.345,1.8333334,1.7142857,4,0,70,0,1,0,0,0,1,-2,-2,-2,-2,0,0,1,0,1,25,1,1
"Poland",2,5,7,2,3,3,100,1,0,.53799999,0,3.8333333,2,5,3,50,0,0,1,0,0,0,1,-2,1,1,0,0,1,0,1,23,0,0
"Poland",4,1,10,10,10,10,100,22,.1,11.836,1.1836001,3.8333333,1.1428572,4.25,1,70,0,0,0,0,1,0,-2,-2,-2,-2,0,0,0,1,1,175,1,1
"Poland",4,5,10,8,0,8,100,50,.5,26.9,13.45,3.5,1.5714285,3,1,60.000004,0,1,0,0,0,0,2,-1,-1,1,0,0,0,1,1,175,1,1
"Poland",1,1,2,6,8,5,50,10,.1,5.3800001,.53800005,2.6666667,1.7142857,3.75,2,50,1,0,0,1,1,1,2,-1,2,-1,0,1,0,0,1,25,1,1
"Poland",3,2,8,6,8,5,100,50,.2,26.9,5.3800001,3.1666667,1,4,1,50,0,0,0,0,0,0,-1,1,-1,-1,1,0,0,0,1,0,1,1
"Poland",2,1,10,3,6,9,100,5,.2,2.6900001,.53800005,3,2.1428571,2.75,0,20,1,1,0,1,1,1,-1,-2,-2,-1,0,0,1,0,1,25,1,1
"Poland",1,3,9,9,10,9,100,2.5,.1,1.345,.13450001,3.6666667,.85714287,6,3,60.000004,0,0,1,0,0,1,-1,-1,-1,-1,0,1,0,0,1,25,1,1
"Poland",4,2,9,3,9,7,100,10,.1,5.3800001,.53800005,3,1.7142857,4,1,70,0,1,0,0,0,0,-2,-2,-1,-2,0,0,0,1,1,175,1,1
"Poland",4,5,0,6,8,7,100,.5,.1,.26899999,.026899999,2.1666667,1.5714285,3.5,1,20,0,0,0,0,0,0,1,-2,-2,-1,0,0,0,1,1,175,1,1
"Poland",3,5,10,10,10,10,100,10,.5,5.3800001,2.6900001,3.1666667,1.1428572,5.75,-3,50,0,0,0,1,1,1,-2,-2,-2,-2,1,0,0,0,1,0,1,1
"Poland",3,3,6,3,1,0,70,50,.1,26.9,2.6900001,2.8333333,1.7142857,3,0,30.000002,0,0,1,0,1,1,-1,-2,-2,-2,1,0,0,0,1,0,1,1
"Poland",1,2,9,5,10,5,100,10,0,5.3800001,0,3.1666667,1.8571428,3.25,1,70,0,1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,1,25,1,1
"Poland",2,5,10,2,7,10,100,25,0,13.45,0,2.3333333,1.4285715,4,0,0,1,1,1,1,1,0,-2,-2,-2,-2,0,0,1,0,1,25,1,1
"Poland",4,2,10,10,8,9,100,20,.1,10.76,1.0760001,4.3333335,1.7142857,4.5,1,10,1,0,1,0,0,0,-2,-2,-2,-2,0,0,0,1,1,175,1,1
"Poland",2,4,9,9,9,9,70,10,.69999999,5.3800001,3.766,1.8333334,2,2,0,70,1,1,1,0,0,0,1,-1,1,1,0,0,1,0,1,25,1,1
"Poland",1,4,10,10,10,10,100,7,.5,3.766,1.883,4.3333335,1.2857143,4.25,3,80,0,0,0,0,0,0,-2,-2,-2,-2,0,1,0,0,1,25,1,1
"Poland",2,4,9,3,7,3,40,0,0,0,0,1.6666666,1.8571428,3,-1,30.000002,0,1,1,0,0,0,1,-2,1,1,0,0,1,0,1,25,1,1
"Poland",2,4,8,2,2,6,50,5,.1,2.6900001,.26900002,3.3333333,1.7142857,3.75,0,30.000002,1,1,0,0,0,0,-2,-2,-2,-1,0,0,1,0,1,25,1,1
"Poland",2,5,10,6,10,10,100,5,.5,2.6900001,1.345,2.6666667,1.4285715,4.25,0,50,0,0,0,0,0,0,1,-1,1,1,0,0,1,0,1,25,1,1
"Poland",1,4,10,8,4,4,90,50,0,26.9,0,3,1.5714285,5.25,1,60.000004,0,1,0,0,1,0,-2,-2,-2,-2,0,1,0,0,1,25,1,1
"Poland",2,2,5,5,4,0,30.000002,5,.1,2.6900001,.26900002,2.3333333,1.7142857,3.5,0,30.000002,1,1,0,0,0,0,1,-1,-1,-1,0,0,1,0,1,25,1,1
"Poland",4,2,10,10,10,9,100,20,.60000002,10.76,6.4560003,2.6666667,2.5714285,3,0,100,0,0,1,0,0,1,-1,-2,-2,-1,0,0,0,1,1,175,1,1
"Poland",4,1,9,6,8,8,90,20,.5,10.76,5.3800001,2.3333333,1.7142857,5,1,60.000004,0,0,1,0,0,0,1,-2,-1,-2,0,0,0,1,1,175,1,1
"Poland",3,2,10,10,8,9,100,50,.2,26.9,5.3800001,1.8333334,1.8571428,4,1,70,0,0,1,1,0,1,-1,-2,-2,-2,1,0,0,0,1,0,1,1
"Poland",2,1,10,2,0,4,100,2.5,0,1.345,0,2.6666667,1.2857143,5.25,2,50,0,0,1,0,0,1,1,-1,1,2,0,0,1,0,1,25,1,1
"Poland",3,1,4,9,4,0,60.000004,50,.1,26.9,2.6900001,3,2.2857144,2.75,3,30.000002,0,0,0,0,0,0,-1,-1,-1,-1,1,0,0,0,1,0,1,1
"Poland",1,1,9,3,9,5,100,7,.1,3.766,.3766,4,1.1428572,4.75,1,80,0,0,0,1,1,0,-2,-2,-2,-2,0,1,0,0,1,25,1,1
"Poland",3,5,5,5,5,5,50,10,.1,5.3800001,.53800005,3.8333333,2,3.75,-1,50,1,0,1,0,0,0,-2,-2,-2,-2,1,0,0,0,1,0,1,1
"Poland",3,4,9,5,7,6,90,50,.5,26.9,13.45,2.6666667,2,3.25,2,70,0,0,1,0,1,1,-1,-2,-2,-1,1,0,0,0,1,0,1,1
"Poland",1,2,10,10,5,10,100,5,0,2.6900001,0,2.6666667,1.8571428,4.75,2,50,0,0,1,0,0,0,1,-2,-1,-1,0,1,0,0,1,25,1,1
"Poland",1,3,7,3,1,0,70,7,0,3.766,0,3.8333333,2.1428571,4.25,1,20,0,0,0,0,0,0,1,-1,2,1,0,1,0,0,1,25,1,1
"Poland",4,1,8,8,10,10,100,50,.89999998,26.9,24.209999,3.1666667,2.1428571,2.25,2,90,0,0,0,1,1,0,-1,-1,-2,-2,0,0,0,1,1,175,1,1
"Poland",1,1,7,6,2,4,100,5,0,2.6900001,0,3,2.4285715,3,3,40,0,0,0,1,1,0,1,-2,1,-1,0,1,0,0,1,25,1,1
"Poland",3,2,8,8,8,9,100,50,.1,26.9,2.6900001,3.5,2,5.25,-1,100,0,0,0,0,1,0,-2,-2,-2,-2,1,0,0,0,1,0,1,1
"Poland",1,2,10,10,10,10,100,10,.1,5.3800001,.53800005,4.5,1.1428572,6,-1,50,1,0,0,0,0,0,2,1,2,2,0,1,0,0,1,25,1,1
"Poland",4,1,10,10,10,8,100,22,.1,11.836,1.1836001,3,1.5714285,3.75,1,40,1,0,1,0,1,1,2,1,2,2,0,0,0,1,1,175,1,1
"Poland",2,4,10,2,6,6,100,10,0,5.3800001,0,4,1,5.75,0,20,0,0,0,0,0,0,-1,-2,-1,-1,0,0,1,0,1,25,1,1
"Poland",4,4,10,10,10,10,100,22,.69999999,11.836,8.2852001,2,1.1428572,3.75,2,90,0,0,1,0,0,1,-1,-1,-1,-1,0,0,0,1,1,175,1,1
"Poland",4,5,10,7,5,10,100,10,.1,5.3800001,.53800005,2.5,1.4285715,6,1,50,0,1,0,0,0,0,-1,-1,-2,-2,0,0,0,1,1,175,1,1
"Poland",2,4,10,3,10,8,100,10,.30000001,5.3800001,1.6140001,2.6666667,1.5714285,3.75,1,50,0,0,0,0,0,1,1,-2,-1,-1,0,0,1,0,1,25,1,1
"Poland",2,3,10,10,0,8,100,7,0,3.766,0,1.8333334,1.4285715,2.25,2,10,0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,0,1,25,1,1
"Poland",3,5,10,5,10,10,100,50,.2,26.9,5.3800001,1.5,1.7142857,5,0,70,1,1,1,1,0,1,-2,-2,-2,-1,1,0,0,0,1,0,1,1
"Poland",1,2,2,1,1,1,30.000002,20,.1,10.76,1.0760001,2.1666667,2,2.75,-1,30.000002,0,0,0,0,0,0,-1,1,-1,-1,0,1,0,0,1,27,0,0
"Poland",3,1,8,8,10,9,70,1.2,.69999999,.64560002,.45192,1.6666666,1.5714285,3.5,0,50,0,0,0,0,0,0,-1,1,-2,-1,1,0,0,0,1,,0,0
"Poland",2,2,10,9,10,10,100,7,0,3.766,0,3.5,1.8571428,2.25,3,80,0,0,0,1,1,0,-2,-2,-2,-2,0,0,1,0,1,25,1,1
"Poland",4,4,10,10,7,6,100,22,.1,11.836,1.1836001,3.5,1.1428572,3.75,2,50,0,0,1,0,1,1,-2,-2,-2,-2,0,0,0,1,1,175,1,1
"Poland",1,5,10,8,10,10,100,2,.30000001,1.076,.32280001,2,2.1428571,4.25,2,90,0,0,1,0,0,0,-2,-2,-2,-2,0,1,0,0,1,22,0,0
"Poland",2,2,8,4,8,7,90,2,.60000002,1.076,.64560002,3.3333333,1.8571428,5,1,50,0,0,0,0,0,0,-2,-2,-2,-2,0,0,1,0,1,25,1,1
"Poland",2,1,6,6,5,5,80,10,0,5.3800001,0,2,1.5714285,3,2,80,0,0,0,0,0,0,-1,-1,-2,-1,0,0,1,0,1,25,1,1
"Poland",3,5,7,8,2,4,90,10,.5,5.3800001,2.6900001,1.3333334,1.1428572,4,3,80,0,0,1,0,0,0,1,-1,1,-2,1,0,0,0,1,0,1,1
"Poland",3,4,8,8,8,6,90,10,.2,5.3800001,1.0760001,3.3333333,1.5714285,4.25,2,50,0,0,1,0,0,0,-2,-2,-2,-2,1,0,0,0,1,0,1,1
"Poland",1,1,10,10,10,10,100,20,.2,10.76,2.1520002,4.1666665,1.8571428,6,2,50,0,0,0,1,0,0,-1,1,2,1,0,1,0,0,1,25,1,1
"Poland",1,5,8,3,8,5,90,10,.1,5.3800001,.53800005,3,1.4285715,2,0,70,0,0,0,1,0,0,-2,-2,-2,-2,0,1,0,0,1,25,1,1
"Poland",3,1,2,8,0,2,100,6,.30000001,3.2279999,.9684,2.5,1.2857143,2.75,0,50,0,1,1,1,0,0,1,-1,1,1,1,0,0,0,1,0,1,1
"Poland",4,1,8,5,7,7,90,10,.1,5.3800001,.53800005,3,1.5714285,4.25,2,70,1,0,0,0,0,1,-2,-2,-2,-2,0,0,0,1,1,175,1,1
"Poland",2,2,10,10,6,9,100,10,.80000001,5.3800001,4.3040004,3,1.8571428,3.25,0,70,0,1,1,1,0,0,-1,-2,-1,-2,0,0,1,0,1,0,0,0
"Poland",4,3,10,8,10,10,100,20,.30000001,10.76,3.2280002,2.8333333,1.5714285,3.25,3,80,1,0,0,0,0,0,-2,-2,-2,-2,0,0,0,1,1,175,1,1
"Poland",4,3,10,9,10,10,100,10,.1,5.3800001,.53800005,3.6666667,1.1428572,5.75,2,90,0,0,0,0,0,1,-2,-2,-2,-2,0,0,0,1,1,175,1,1
"Poland",3,4,10,10,10,10,100,50,.1,26.9,2.6900001,2.3333333,2,3.75,1,50,1,0,0,0,0,0,-2,-2,-1,-2,1,0,0,0,1,0,1,1
"Poland",3,2,9,10,10,5,100,50,0,26.9,0,2.8333333,1.7142857,5.25,1,80,1,0,1,0,0,1,-2,-2,-1,-2,1,0,0,0,1,0,1,1
"Poland",4,4,9,10,9,10,80,100,.80000001,53.799999,43.040001,2.8333333,1.5714285,5.5,1,60.000004,0,0,1,0,0,0,-1,-2,-2,-1,0,0,0,1,1,175,1,1
"Poland",1,4,10,2,10,10,100,7,.1,3.766,.3766,3.6666667,2.5714285,2.75,-1,70,0,0,0,0,0,0,-1,-1,-2,-2,0,1,0,0,1,25,1,1
"Poland",2,2,5,1,5,5,80,0,0,0,0,2.3333333,1.4285715,4.5,0,50,1,1,1,0,0,1,-1,-2,-1,-2,0,0,1,0,1,25,1,1
"Poland",1,1,10,10,2,10,100,20,0,10.76,0,3.5,1.1428572,4.75,3,0,1,0,1,1,0,0,1,-1,-1,-1,0,1,0,0,1,20,0,0
"Poland",2,3,1,1,1,1,10,0,0,0,0,1.6666666,2,3,-2,10,0,1,0,0,0,0,-1,-2,-2,-1,0,0,1,0,1,25,1,1
"Poland",1,2,7,7,4,7,90,20,.1,10.76,1.0760001,3.1666667,1,5.25,-1,50,1,0,1,0,1,0,1,-2,1,1,0,1,0,0,1,24,0,0
"Poland",3,1,7,10,8,7,90,50,0,26.9,0,2.1666667,1.5714285,6,1,80,1,0,0,1,0,0,-1,-1,-1,-1,1,0,0,0,1,0,1,1
"Poland",1,1,9,10,5,0,100,2,0,1.076,0,3.6666667,2,5.5,1,50,0,0,0,1,1,0,1,-1,1,-1,0,1,0,0,1,25,1,1
"Poland",4,5,9,9,2,3,90,20,0,10.76,0,2.6666667,1.7142857,5,1,30.000002,0,0,0,1,1,0,1,-1,1,-1,0,0,0,1,1,175,1,1
"Poland",2,1,5,3,5,5,100,7,0,3.766,0,3.1666667,1.1428572,3.75,-1,70,0,0,0,0,0,0,-2,-2,-2,-2,0,0,1,0,1,25,1,1
"Poland",3,3,9,10,9,9,90,6,.69999999,3.2279999,2.2595999,2.6666667,1.8571428,4.25,1,60.000004,1,1,0,1,0,0,-2,-1,-1,-1,1,0,0,0,1,25,0,0
"Poland",1,3,10,10,10,8,90,1.2,.5,.64560002,.32280001,2.3333333,2.4285715,4,1,60.000004,1,1,0,1,0,0,-1,-2,-1,-1,0,1,0,0,1,25,1,1
"Poland",3,3,10,7,9,6,100,50,.1,26.9,2.6900001,2.5,1.2857143,5.25,2,50,1,1,1,1,0,1,-2,-2,-2,-2,1,0,0,0,1,0,1,1
"Poland",2,5,0,2,0,0,50,0,0,0,0,1.5,2.2857144,1.25,1,40,0,0,0,0,0,0,-1,1,-2,-1,0,0,1,0,1,25,1,1
"Poland",4,5,10,5,10,10,100,10,.1,5.3800001,.53800005,2.1666667,2,2.75,2,10,0,0,1,1,0,1,1,-2,-1,-1,0,0,0,1,1,175,1,1
"Poland",4,3,8,6,9,8,100,12,.40000001,6.4559999,2.5824001,1.8333334,1.2857143,4.25,0,50,0,1,0,1,0,0,-1,-2,-1,-1,0,0,0,1,1,175,1,1
"Poland",4,3,10,10,9,9,100,10,0,5.3800001,0,3.8333333,2.2857144,3.25,2,50,1,1,0,0,1,0,-2,-2,-2,-2,0,0,0,1,1,175,1,1
"Poland",2,5,3,5,1,2,10,7,.1,3.766,.3766,2.5,1.7142857,3.5,0,10,0,0,0,0,1,0,-2,-2,-1,-2,0,0,1,0,1,25,1,1
"Poland",4,1,10,9,8,10,100,22,.89999998,11.836,10.6524,3,2.1428571,3,0,80,1,1,1,0,0,0,1,-2,-2,-2,0,0,0,1,1,175,1,1
"Poland",3,4,8,10,6,8,100,100,.80000001,53.799999,43.040001,2.1666667,1.4285715,3.25,3,70,1,1,1,1,0,0,1,1,2,1,1,0,0,0,1,0,1,1
"Poland",2,4,8,8,3,3,80,10,.1,5.3800001,.53800005,2.6666667,1.2857143,3,0,80,0,0,1,1,0,1,1,-1,-1,-1,0,0,1,0,1,25,1,1
"Poland",4,5,10,10,10,10,100,22,.5,11.836,5.9180002,3.3333333,1.2857143,5.5,0,90,1,0,0,1,1,0,1,-2,-1,-1,0,0,0,1,1,175,1,1
"Poland",2,4,2,3,1,3,20,10,0,5.3800001,0,1,2.4285715,3,-1,10,0,0,1,1,1,1,1,-1,-2,1,0,0,1,0,1,25,1,1
"Poland",1,4,10,6,10,10,100,10,.1,5.3800001,.53800005,2.5,1.1428572,4.25,1,60.000004,1,0,0,0,0,0,-2,-1,-2,-2,0,1,0,0,1,25,1,1
"Poland",3,5,10,9,1,10,100,50,.1,26.9,2.6900001,2.8333333,1.7142857,3.25,2,10,1,0,1,0,0,1,-2,-2,-2,-1,1,0,0,0,1,0,1,1
"Poland",4,3,8,8,7,6,90,22,.89999998,11.836,10.6524,3.5,1.4285715,3.25,1,60.000004,0,1,0,0,0,0,-2,-2,-2,-2,0,0,0,1,1,175,1,1
"Poland",4,5,10,6,10,8,100,22,.5,11.836,5.9180002,3.5,1,3,2,10,0,1,1,0,0,0,-1,-2,-1,-1,0,0,0,1,1,175,1,1
"Poland",1,1,10,10,10,9,100,11.5,.5,6.1869998,3.0934999,1.6666666,1.8571428,3.25,1,70,0,0,0,1,0,0,2,-1,1,-1,0,1,0,0,1,25,1,1
"Poland",3,1,2,7,4,8,90,0,0,0,0,3.6666667,2,2,0,90,0,1,0,0,0,0,-2,-2,-2,-2,1,0,0,0,1,0,1,1
"Poland",4,3,10,10,10,10,90,22,.5,11.836,5.9180002,3,1.4285715,3,0,90,0,0,0,1,0,0,-2,-2,-2,-2,0,0,0,1,1,175,1,1
"Poland",2,2,0,1,0,0,50,0,0,0,0,3.1666667,2.1428571,3.5,0,0,0,0,1,0,1,1,1,-1,1,1,0,0,1,0,1,24,0,0
"Poland",2,4,10,8,5,10,100,0,0,0,0,3.3333333,1,5.75,-3,50,0,0,0,1,0,0,-2,-2,-2,-2,0,0,1,0,1,25,1,1
"Poland",2,5,9,5,9,8,90,2,.5,1.076,.53799999,3.1666667,1.5714285,6,1,50,0,0,0,0,0,0,1,-1,-1,-1,0,0,1,0,1,25,1,1
"Poland",4,4,10,9,10,8,100,20,.5,10.76,5.3800001,3.6666667,.85714287,6,1,50,0,0,0,0,0,0,2,-1,2,1,0,0,0,1,1,175,1,1
"Poland",4,4,2,9,8,5,10,5,.1,2.6900001,.26900002,2.5,1.1428572,2.75,3,50,0,0,0,1,0,1,2,-1,2,1,0,0,0,1,1,175,1,1
"Poland",2,5,8,7,10,6,90,5,.80000001,2.6900001,2.1520002,2.6666667,2.5714285,3.75,0,60.000004,0,0,1,0,1,0,1,-2,-1,-2,0,0,1,0,1,25,1,1
"Poland",4,4,10,10,8,9,100,0,0,0,0,3.8333333,1.7142857,4.5,2,70,0,0,0,0,0,0,-2,-2,-2,-1,0,0,0,1,1,175,1,1
"Poland",1,1,10,10,10,10,100,7,.80000001,3.766,3.0128,4.5,1.1428572,3.25,3,50,0,0,0,0,0,0,-1,-2,-2,-2,0,1,0,0,1,25,1,1
"Poland",1,5,10,3,10,10,100,0,0,0,0,3.8333333,1.1428572,4.5,1,50,1,0,1,1,0,1,-2,1,-2,-1,0,1,0,0,1,25,1,1
"Poland",3,3,5,8,8,6,90,0,0,0,0,2.8333333,1.5714285,3,1,60.000004,0,0,1,0,0,0,1,1,-1,-1,1,0,0,0,1,0,1,1
"Poland",2,1,10,5,2,9,100,10,.2,5.3800001,1.0760001,3.5,1.4285715,3.25,1,70,0,1,0,1,0,1,-1,-2,-2,-1,0,0,1,0,1,25,1,1
"Poland",1,3,9,7,10,10,100,25,.5,13.45,6.7249999,2.1666667,2.5714285,1.5,0,80,1,0,1,0,0,0,-2,-2,-1,-1,0,1,0,0,1,25,1,1
"Poland",3,4,9,8,10,9,100,30,.5,16.139999,8.0699997,3.3333333,2.1428571,4.25,2,70,0,0,0,1,1,1,-2,-2,-2,-2,1,0,0,0,1,0,1,1
"Poland",3,1,10,6,10,10,100,20,.2,10.76,2.1520002,2.3333333,1.5714285,3.25,1,70,1,0,0,0,0,1,-1,-2,-1,-2,1,0,0,0,1,0,1,1
"Poland",3,5,8,5,5,4,90,20,.1,10.76,1.0760001,2,1.7142857,4.75,1,80,1,0,1,0,0,1,-1,-2,-1,-1,1,0,0,0,1,0,1,1
"Poland",4,1,10,10,7,7,100,20,.2,10.76,2.1520002,3,1.8571428,3.5,1,30.000002,0,1,0,0,0,0,-1,-2,-2,-2,0,0,0,1,1,175,1,1
"Poland",2,3,10,0,10,3,100,0,0,0,0,4.3333335,1.1428572,4.75,3,50,0,0,0,0,0,1,-2,-2,-2,-2,0,0,1,0,1,25,1,1
"Poland",3,4,10,10,10,10,100,0,0,0,0,3.6666667,2.2857144,4.5,-1,100,0,0,0,0,0,0,-2,-2,-2,-1,1,0,0,0,1,30,0,0
"Poland",1,1,4,10,5,5,50,25,.40000001,13.45,5.3800001,2.8333333,2.5714285,3.5,0,50,1,1,1,0,1,0,1,2,1,2,0,1,0,0,1,25,1,1
"Poland",2,3,5,3,1,5,50,1.5,.30000001,.80699998,.2421,3.5,2.1428571,3.75,2,20,0,1,0,0,0,0,-1,-2,-1,-2,0,0,1,0,1,25,1,1
"Poland",1,4,8,6,5,7,80,10,.30000001,5.3800001,1.6140001,2.8333333,1.4285715,3.25,2,30.000002,0,1,1,0,0,0,-2,-2,-2,-2,0,1,0,0,1,25,1,1
"Poland",3,2,10,10,10,10,100,1,.1,.53799999,.053799998,3.1666667,1.4285715,3.25,0,100,0,0,0,0,0,1,-1,-2,-1,-1,1,0,0,0,1,0,1,1
"Poland",4,2,7,7,6,6,60.000004,20,.40000001,10.76,4.3040004,1.5,2.1428571,3.75,1,50,0,0,0,1,0,0,-1,1,1,1,0,0,0,1,1,175,1,1
"Poland",4,4,8,7,10,7,100,20,.1,10.76,1.0760001,2.8333333,1.4285715,3.25,2,80,1,0,1,0,0,0,-1,-2,-1,-1,0,0,0,1,1,175,1,1
"Poland",4,1,9,10,9,6,100,2.5,.2,1.345,.26900002,1.8333334,2.1428571,3.5,0,90,0,0,0,0,1,0,1,-2,1,-1,0,0,0,1,1,175,1,1
"Poland",3,3,1,7,9,4,100,10,.40000001,5.3800001,2.1520002,3.6666667,1.8571428,4.25,2,80,0,0,0,0,0,0,2,-2,-1,-1,1,0,0,0,1,0,1,1
"Poland",2,5,10,10,10,10,100,6,0,3.2279999,0,4,1,2.75,0,10,0,0,1,0,0,0,2,2,2,2,0,0,1,0,1,25,1,1
"Poland",3,2,8,2,8,5,90,25,0,13.45,0,3.1666667,1.1428572,4.25,2,40,0,0,0,1,1,1,-2,-2,-2,-2,1,0,0,0,1,0,1,1
