D,P,Q,R,U,W,X,Y,Z
0,1.1704561560185482,0,0,0,1,-0.07011523611523307,-0.1279653466557172,0
1,0.328170231360739,1,0,0,0,-0.17078247245047454,-4.2049199761878,0
1,-0.23041094586893354,0,1,1,0,2.1452379751861947,-4.5448578312969685,0
0,2.662871917372333,0,0,0,1,-2.702450713126793,-0.10965084154522259,1
1,0.6904099515509334,1,0,0,0,0.9731130009964954,-3.4073352100413627,0
1,-0.4671866371792338,0,1,0,1,3.4638965194769233,3.4861823409296955,0
1,-0.42526387455017406,1,1,0,0,1.2384012768826793,-1.776183655662582,0
1,0.33844810850938306,0,1,1,1,1.8834131598760642,0.171756100437912,1
0,-1.0615290402010105,0,0,0,1,-1.5499358513229013,-0.21578336422901745,0
1,-0.9213140483760447,1,1,0,1,2.5672062554332546,-1.4232172728875063,0
1,-1.6969584311682564,1,0,1,0,2.0501586039626343,-5.604430149621599,1
1,0.13566428941489136,0,1,1,1,1.958221354384076,-2.5056362412492867,0
0,-1.2712518268369466,0,0,0,1,0.1358490618900854,1.2591394068169266,1
0,-0.5031525216038241,1,1,0,1,-1.0210326867528177,-0.01975682461113548,1
1,-0.4081863687318592,1,1,1,0,2.432798828243955,-6.928007055917025,1
1,0.3061303528249112,0,1,1,0,0.3220102133561258,-2.947694980572665,1
0,-0.4322051877612681,0,0,0,1,1.4021692728574207,1.243355978741827,0
1,-0.49631689775508314,0,1,0,1,2.369880007312055,6.703761543315209,1
1,0.4462988971620942,0,1,1,1,1.0097652932051742,-2.127504547937015,1
1,-0.5619461927212159,1,1,0,1,1.2803747900637015,1.8203495820392341,1
1,-0.9903110932758092,1,0,0,0,1.1926451058394014,-3.3135664022067735,0
1,-1.8935832610740344,0,1,0,1,3.5377026246392544,4.014875837381922,0
1,0.4462107397791018,1,1,1,0,2.23612361172656,-5.68903215575109,1
0,0.03777338188079817,0,0,0,1,-0.7155856618850088,1.1463060898816966,1
0,1.040725070553674,0,1,1,1,0.49766919834064893,-1.5793156040077445,1
0,0.019795865788068,0,0,1,0,0.49255931008061593,-4.269435088730156,0
1,-0.4453695580643696,1,1,1,0,2.2936705645463893,-4.847119984992607,1
0,-0.6543173894566605,0,0,0,1,0.44258197079760664,1.5552717214616842,0
0,1.9256255705834893,1,0,1,0,-2.361083231007761,-7.662895160857491,1
1,-0.030690145427835474,0,0,0,1,0.8001123583653269,1.3670651636711972,0
0,-0.7551860342572636,0,0,0,1,-0.951668866592891,3.3779106951020577,1
0,0.992227877455271,1,1,1,0,-1.2002411443117524,-11.62159564054642,0
1,-0.577369810638833,0,1,1,0,2.061039543669821,-4.522597880746224,0
0,0.5479203679336834,1,0,1,0,-0.3001203408558393,-11.485140199441503,0
1,1.7075789872911935,0,0,0,1,-0.1686698504460824,3.971752257913197,1
0,0.5521022082562599,0,0,1,1,2.0909292042060312,-0.4128712054406483,1
1,-0.1039264857798455,1,1,0,0,1.6166711789288932,-3.782547210999887,0
0,1.0956926066932207,0,0,0,1,0.1319634578755513,0.31581362311005157,0
0,0.18451473210341032,1,0,0,0,0.23392432439065278,-3.611576954431461,0
1,-1.07371620756113,1,0,0,0,0.43396545879167603,-2.285225595784328,0
0,0.6114986595590701,0,0,1,0,-0.03213543238244687,-6.251576117199207,0
0,0.762997671641814,0,0,1,0,-0.47398988296638767,-2.486083449024748,1
0,1.7275289660931195,1,0,0,0,-0.3472391987671375,-4.247672055245754,0
0,0.6700000352639754,0,0,0,1,0.6238164415942353,2.388872918066653,0
1,0.41793362109103827,1,0,0,1,1.516738873123615,1.4091489798574623,1
1,-0.5250115551721746,0,1,1,1,1.85008220924963,-0.003552278211119919,1
1,0.4227898156862876,1,1,0,0,-0.34127328002941426,-4.908474139317173,0
1,-0.011489663125810342,0,1,0,1,0.9721943633838522,1.8962837413467342,0
1,0.9070725632274749,1,1,0,0,-1.0433112917830103,-4.34114118739297,0
0,0.0856133401841894,0,0,1,0,0.8656838890941498,-2.6358971589540268,1
1,0.4397229662989405,1,0,0,0,0.6267761968894746,-3.220018710407404,0
1,0.940713448267075,1,0,1,0,1.4960009811810213,-4.024101743396306,1
0,1.380606491540238,1,1,1,0,-0.6871831169787992,-10.724974193234774,0
1,0.3882779987301282,1,1,1,0,1.7546048887081094,-7.273736659770119,0
1,-0.5824130746958731,1,1,0,1,1.8201693154654495,0.3621143034430224,1
1,-1.141759444656173,0,0,1,0,2.3184147178216143,-5.769402696347714,0
1,0.013168039695218004,0,0,1,1,2.022651775858645,0.6949912596195051,1
0,-0.05252522403623053,1,0,0,0,0.041783938445739924,-3.13413900524868,0
1,-0.16638414711204036,0,0,0,1,1.2238540261643744,4.358451118867014,1
0,-0.6427014474059762,0,0,1,1,1.0975639593685655,0.5020879054185046,1
1,-0.558804567920075,1,1,0,0,-0.01219949767329731,-3.171024427510476,0
1,-0.5292070145798555,1,1,1,0,3.7910650170220954,-1.5544969624834248,1
0,0.03860068211957424,0,0,0,1,-0.7338943053844953,1.6258273059671002,1
0,-0.7967666445440624,0,0,1,1,1.5756613987739974,-0.46052571139046616,1
1,0.9388431762513353,1,1,0,0,-0.22274393533680575,-3.0909346369830963,0
1,-0.9419189630205189,0,0,1,0,2.129872116242701,-4.481317892385435,0
0,-1.2493853230771803,0,0,1,0,2.1332609935345523,-1.7032601178650695,1
1,0.6589294621240678,1,1,0,0,-0.008713035302128025,-4.968997170025758,0
0,0.0865712396446433,0,0,0,1,-1.808884514681742,2.4631213200493103,1
1,-1.3100716594444088,1,1,1,0,2.0445408735950132,-6.827488241582241,1
0,2.003318287656514,0,0,1,0,-1.8552428606064557,-5.21733246856547,1
1,0.3503436788087778,0,0,1,0,1.5635444039807371,-3.242550198080302,1
0,0.38262197368527257,0,0,0,0,-1.72935956148388,-3.800856081135316,0
1,-0.023363107003697894,0,1,1,0,0.6352520174989278,-4.316973977044506,1
1,-0.07280589096969602,1,1,0,0,0.825636318546783,-4.298886186161464,0
1,0.13852943301096737,0,1,1,1,2.3565251614154117,0.5827063350108816,1
1,0.6196997361310499,0,1,1,1,2.5842222029982853,-0.4597507263212166,1
1,1.0078057006702783,1,1,1,0,0.7084109702692661,-6.326767512403183,1
1,-2.3353890363811964,0,0,0,1,3.481091916741496,2.6257592747229324,0
0,-1.2839044927011967,0,0,0,1,1.4381399763659037,4.830666442358649,1
0,2.102796394600768,0,0,0,1,-0.8388548820469843,-1.260233901754645,0
1,0.7091765815522776,1,1,0,1,1.2102741166461355,0.9157230312903271,1
0,0.030522083611076903,0,0,0,0,-1.8974719744006352,-2.7772672738799424,0
0,0.7625690318839149,0,0,0,1,-1.3434870656162303,1.7615873444427255,1
0,-0.1411967840053756,0,0,0,1,-0.4862481616672597,-1.3545448685314865,0
1,-0.5333378968815998,1,1,1,0,3.4982712324124714,-4.069242702528382,1
1,-0.652885412746186,0,0,1,0,1.656160913470483,-2.5998183164686575,1
0,-0.3425894677435246,1,0,1,0,0.714726489772157,-6.368862213550269,1
0,0.24739694844457558,0,0,1,0,1.835300812436628,-5.724881105746474,0
1,-2.8158102348788563,0,0,0,1,2.501221120685605,2.858141279102514,0
0,1.3358575568671573,0,0,0,1,-1.0821202209769136,-1.536064031159364,0
1,-1.310996413306281,1,0,1,0,1.0507481758320842,-6.88703889249037,0
1,-0.14706735964980053,1,1,1,0,2.4543364805709578,-4.737415037578508,1
0,-0.10944670561609617,1,0,0,0,-1.5427108498247404,-5.685618681792797,0
1,1.4129184951247797,1,0,0,0,-1.4264066029660047,-5.720687440408008,0
1,-1.128482296398004,0,1,1,1,2.468864555969757,0.6972575887585168,1
1,-1.2328293872708393,1,1,1,0,4.346461492546143,-4.264573363990691,0
1,-0.02195353522622912,1,0,1,0,0.5745416738761108,-9.605339282299612,0
1,0.06385849721296268,1,1,1,0,2.2812926163951417,-4.889862962624148,1
0,0.13486164985276305,1,0,0,0,-1.6329944491011903,-5.462764663893695,0
1,0.8925998447874306,1,1,1,0,1.196596998026794,-10.119222222024783,0
0,0.9644188781980872,1,1,0,0,-0.408875252290437,-4.244375382276859,0
0,-1.5866007712941452,0,0,1,0,1.72055900528919,-3.7820760680875187,0
1,-0.104842674964002,1,1,1,0,1.7276139782964732,-5.329420017495522,1
1,-0.5088690839643929,0,0,0,1,0.7239848989704765,1.5422132237783814,0
0,1.7540602373492924,0,1,1,0,0.054065082753356475,-3.1247025017545784,1
0,-0.6364173624054655,0,0,1,0,0.5847443155889467,-2.771060444644239,1
1,-1.6080825518255404,1,0,1,0,2.775211000422512,-3.318502949334317,1
1,-0.22812763664826555,1,0,0,1,1.9799376642561717,1.7328600059999086,1
0,1.4293526254219926,0,1,0,1,-2.0594398195699353,-2.163913492273375,0
0,2.5983657323225153,0,0,0,1,-4.427740479530135,-4.045472372577886,0
0,-0.5996619494381267,0,0,0,1,-0.4934576942106913,-0.239771154473013,0
0,-0.36661551670840775,0,0,0,0,0.28091227482191455,-0.6881650641894586,0
1,-0.9164791385258755,0,1,0,1,3.2828687164594754,3.163796500505161,0
0,-0.2186725060369641,0,0,0,1,-0.28028119060410334,-0.16893002156708306,0
1,-0.8003239568783993,0,0,0,1,1.741220661012135,4.7808291771988145,1
1,0.9111059779302376,1,1,1,0,1.552231871927437,-6.600719433788446,1
1,-0.8725216176379055,1,1,1,0,1.1473791971147524,-10.172157255600858,0
1,-1.2640621276968806,1,1,0,1,2.382364026944317,1.367449445039476,1
1,0.2566731283358043,0,1,1,0,1.6643604497542492,-2.397151214710683,1
1,-0.6544184112649882,1,1,0,1,2.1045444930009953,-1.156721601084552,0
0,-0.2061455256137081,0,0,0,1,-0.44431694361019347,0.14524271258594035,0
1,-0.5253386317854888,1,1,1,0,2.295302826408739,-4.866628148138915,1
1,0.8188507783638794,1,1,1,0,2.0646043263769975,-5.822460198347177,1
0,0.8196839369699104,1,0,0,1,0.18466893241280202,0.09803475037872722,1
1,-0.8478477874300981,0,0,1,0,3.6228931576106107,-2.9002023635181615,0
0,0.8227458060709315,1,1,0,0,-0.6181230998923067,-4.811708026495373,0
1,-0.6320831348696211,0,1,0,1,2.0650507071712423,1.8129608133940893,0
1,-1.6494165778310539,1,0,0,1,1.6433633369862874,0.4919834765248288,1
1,0.20631670974028657,1,1,0,0,-0.17289744878286128,-2.113807837643563,1
0,-0.6152795592701996,0,1,0,1,0.5656726778501597,1.931445694304141,0
0,1.4499004073586634,0,0,0,1,-1.2181139599796242,1.85085967316358,1
1,-0.30681795458265454,0,1,1,0,2.006897713883433,-3.237045324459961,0
1,0.0065906235848792365,1,1,1,0,0.8799759212320855,-10.75652956963619,0
0,0.44630779643286134,0,0,0,1,-0.13525916028670953,4.279102111280174,1
1,-1.301377364928801,0,1,0,1,1.4928691732422845,2.3874820517334445,0
1,-1.0203681440075494,0,0,1,1,2.0418907995716395,-0.49629763555162165,1
1,-0.8975797258761243,0,1,0,1,0.6754501472299665,1.5743491111735537,0
1,-0.10246570125189505,0,0,1,1,1.6091730491376302,-0.7908821242779359,1
0,1.7460157774598033,0,1,1,1,0.05739600812938933,-2.433084565479424,1
1,-0.8960887144974464,1,1,0,1,1.621593464046407,-0.8913796145187465,1
0,0.5511916587226443,0,0,0,1,-0.4925482234270063,0.8183542163903389,0
1,0.614327868356848,1,1,1,0,0.004181247624681639,-5.798348986880128,1
1,1.4583827627768848,0,1,1,1,0.8787246883720345,-0.202462218230834,1
1,0.712403156642214,1,1,1,0,2.7910503992699924,-6.828348031241546,0
1,-0.41392207699453176,0,0,1,0,0.6226826031762263,-5.3168274938496465,0
1,0.6035111777327662,1,1,0,1,-0.7582866823785865,-1.9170111245140176,1
1,-0.2935218292433267,1,1,1,1,5.113135886510609,-1.2773520215079581,1
0,1.8591130706088497,0,0,0,1,-2.601686569785894,-2.395913823213823,0
1,-0.4065242194574509,1,1,0,1,2.2392232468736775,2.041212503695033,1
1,-0.5110033157575553,0,0,0,1,0.9459632779918687,3.969306889514306,1
1,-0.38714046250269646,0,1,1,1,2.2436587543782864,-0.16245905155419993,1
1,1.2585733729123778,1,1,0,0,-0.24060041607566582,-4.4109124439715535,0
0,0.2722399772083213,0,0,0,1,-0.546811739438047,0.6613158674203397,0
1,0.3785475260103317,0,1,1,0,1.6886573281954702,-3.493055427399962,0
1,-0.6177335034944822,1,1,1,0,2.66929327743828,-3.690458453138966,1
1,-0.08984416682242086,0,0,1,1,2.0459776793030713,-1.3092246589013596,1
0,0.9122589768554746,0,0,0,1,-0.34854726943707315,1.9502223691434315,0
1,-0.06876567715860805,1,1,0,1,0.5225028494121002,-1.0818659098418344,1
0,1.7005100642990332,1,0,0,0,-2.5638095777519823,-4.90935770156922,0
1,-0.44737221455527365,1,1,0,0,2.1688699733251093,-1.4908512412973136,0
1,-0.19725503800983266,1,0,1,0,1.485770471540072,-5.787868775548257,1
1,-0.8655333356947246,0,0,0,0,0.15877457356585278,-0.5501009373788498,0
1,-1.0920465454334978,1,1,1,0,3.6597359333623953,-3.088262462394979,1
1,0.23955822613411976,1,1,0,1,0.963313045830592,1.111805614537276,1
0,-0.19231527537228554,1,0,0,0,-1.0219383986267854,-3.972420476193807,0
1,-1.0293288547725103,0,0,1,0,2.7116225042837945,-1.2297266580776793,1
1,-2.206290029329604,1,1,1,0,4.486038433084638,-1.815731466864955,1
1,-1.1635354057183398,1,1,0,1,2.6811304385299186,-0.523099122387062,0
1,0.7734253902985844,0,0,1,0,0.053064132794438224,-5.134246905041783,0
1,-0.6227099411005059,1,0,0,0,0.06722631207111618,-3.4973023175965574,0
1,-0.14874896087452913,1,1,0,0,1.2972791076572918,-0.8474890917566436,0
1,-1.7144268936094595,0,0,1,1,2.1188965987828374,0.24394690649769468,1
0,1.316124496070082,1,0,1,0,-0.6562079027270251,-6.154561063455236,1
1,1.6916005690935165,1,0,1,0,0.1552875652735478,-6.2937866420407715,1
1,-0.562888924523609,0,0,1,1,4.33131271612991,1.0949129578569916,1
0,0.6328005389697318,0,0,1,1,-1.2052733416722323,-2.9799095277094767,1
1,-0.5357347909152133,0,1,0,1,1.6842518805183408,5.171334555028194,1
0,0.9593357905443767,0,0,0,1,-3.6933830944448074,-0.5295587320639432,1
1,-0.4595310383139096,1,1,1,1,3.8885472730757518,-2.7804560284570954,1
0,0.49120592660381296,0,0,1,1,1.2458763513823072,-3.4975565042579073,0
0,1.4680897258552112,0,0,0,1,-1.5621563126061917,-1.7166023476450165,0
1,-0.8315393789663897,1,1,1,0,4.089901672724579,-0.857662750471055,1
1,-0.22496132629733748,1,0,1,0,0.19093769131841554,-8.957077531218673,0
1,-2.681886572774853,1,1,1,0,4.767034332941151,-2.1169845544996666,1
1,-0.19765780142641948,1,0,1,0,0.6770014153509772,-9.93947888208933,0
1,-0.17624139676014675,1,1,0,0,1.6432279452939949,-1.8457818264460002,0
1,-2.670942894432863,1,1,1,0,3.381607271963518,-4.003618121167513,1
1,-0.2252999340333754,0,0,0,1,0.47631505744423885,2.6718157026140523,1
0,0.6615992232503125,0,0,1,0,-0.16203049670829017,-5.996235440300627,0
1,1.145286230172517,1,1,1,0,0.1723016769627509,-5.807242520662425,1
1,1.0882000917756094,0,1,0,1,0.20306002631972841,0.9453680462965971,0
1,-0.11552469164282408,1,0,1,0,2.2750776973837294,-3.666305743934961,1
0,-0.8506975222387576,0,0,0,1,1.1232973645548754,3.5001803771557767,1
1,1.6173651529750606,1,1,1,0,1.4543651415192178,-6.4979161301206245,1
1,-1.3394569265059393,0,0,0,1,1.8619867026950485,1.504571605419115,0
0,0.9113869017624899,0,0,0,1,-1.6115762600949521,2.10974395904072,1
1,-0.3835189285427858,1,1,1,0,2.471441512117941,-5.146959367416718,1
1,-0.43258662975908513,1,1,1,0,0.9575577432228741,-9.006619381990891,0
1,-0.9715914102604583,0,1,0,1,0.21376100388485786,0.9818929378504896,0
1,-0.20262250077686866,1,0,0,0,1.02187477815945,-2.0765395346294317,0
1,-1.7741151080381772,1,1,0,1,5.3034017735048256,4.425900624374927,1
1,-0.5656180059630194,1,1,0,0,1.2818580031782927,-2.504234156686489,0
1,-0.7793469629802986,1,1,0,1,2.1683410309886813,0.817135070049932,1
0,0.4618711225073689,0,0,0,1,-1.890651882791059,1.0244475619251954,1
1,-0.4528909979773052,1,1,0,1,2.0956406306653137,-0.7910669874316361,0
1,-1.1416190681701464,0,0,1,1,2.917957287363981,0.18399165909159632,1
1,0.7580101169066594,1,1,0,0,1.2203297873630081,-2.784175604705387,0
1,0.6212126944814962,1,0,0,1,0.20882666401226313,-1.287226935309731,0
0,-0.04962773742569999,0,0,0,1,0.6768975644697185,0.49398766762981894,0
1,-0.02469790378239603,1,1,0,1,2.7734378466532963,-1.9287971026200346,0
0,0.3246429734433045,0,1,0,0,-0.06381094298087642,-0.9466494984369995,0
1,-1.13969574166805,1,1,0,1,1.3751302852220544,-0.6764931865900448,0
0,1.557333970702509,0,0,1,0,-2.318094366542602,-7.56829028259381,1
1,-0.6580238779363176,1,1,1,0,4.193171717442423,-2.5183181254128177,1
1,0.07872598431028731,1,1,0,1,1.3093534113065917,-2.306652788666068,0
0,-0.06771040017127551,0,0,1,0,-0.22669563708232499,-4.619550027397548,1
1,-1.7274932943266887,1,1,0,0,2.5335075496410697,-4.352718595483514,0
0,-2.7187755426656635,0,0,0,1,2.9663152919114073,2.480325959937798,0
0,0.44715989909240206,1,0,0,0,-1.6563596335024213,-6.471856854079604,0
1,-2.0198935568462555,0,1,0,1,2.740037512092095,0.6316406936369825,0
1,-1.0103747044943483,1,1,1,0,3.796495497568389,-6.0714409573283605,0
0,2.593141987851916,0,0,0,1,-1.9598326940354962,-1.1274003815273343,0
1,-1.0650134498071326,1,1,0,0,2.2282600649778845,-1.2649271520166132,0
0,1.1552766218818717,0,0,1,0,-1.0551477687220394,-6.368309091566781,0
0,0.01784018031500913,1,1,1,0,-0.534886714251213,-9.663508955118433,0
0,0.8625801227176935,0,0,0,1,-1.8896425176675515,-2.7959160385089485,0
0,0.5998404345520539,0,1,1,0,0.07946895028702916,-6.664348192136128,0
1,-0.4105547674409229,1,1,1,0,3.486128055560677,-1.207088865519374,1
0,1.0206791659074732,1,0,1,0,-1.9034589783888556,-9.650114759053029,0
0,-1.0044550131606826,0,1,1,0,2.049770201977366,-5.279332921074132,0
1,-1.510641450571745,1,1,1,0,4.4492495488170265,-2.9213810223255043,1
0,1.0952726561213895,1,0,1,0,-1.6349061977861534,-8.886973710733107,1
0,1.5596309307842648,0,0,1,0,-0.11902905750525838,-7.142244804764698,0
1,-1.2084670274134224,0,1,0,1,2.7833782272726078,5.629033175106026,1
0,1.5097219064556662,0,0,0,1,-0.1718182773375223,-0.8106837887394955,0
1,1.6832023003018322,1,1,0,0,-1.0594409528371151,-3.641201015432972,0
0,0.23752917387284592,1,0,1,0,0.24220241222529004,-5.217679577992449,1
0,0.23881809929957215,1,0,0,0,-1.2197034460974296,-5.9582463191427655,0
0,0.9627200040864597,0,0,1,0,-0.529706064731014,-7.500684771065084,0
0,0.2473887501049896,0,0,0,1,0.3236556059606508,4.29707448157525,1
0,-0.14344574505583252,0,0,1,0,0.5745879577321128,-3.869057484998175,0
1,-0.1114157576671475,1,1,1,0,3.7190014211830422,-4.179071088755855,1
1,0.14846848622737668,1,1,1,1,3.751709974479297,-3.0117069530183036,1
0,1.470258832244154,0,0,1,0,0.30827916922136067,-5.699470850886674,0
1,-0.6788166359795748,1,1,1,0,2.3776997289861006,-4.709240539228973,1
1,-0.4334077084770577,0,0,0,1,2.538768074159012,5.66299466357451,1
0,-0.10140304006967275,0,0,0,1,-0.9496718216929746,-1.6395361172429026,0
1,-1.6439583209588147,0,1,0,1,2.652867437118817,5.804568052891874,1
1,0.30358452597080166,1,1,0,0,0.3812007684495077,-3.3987508472767614,0
1,0.9685001965475052,1,1,1,0,0.5136631111804759,-5.918844696896002,1
1,1.09015574548734,1,1,1,0,0.8167571972738528,-8.732083793512704,0
0,1.899396892789942,1,1,0,1,-1.5753691272376038,-2.692296682655195,1
1,-0.9272886407128438,1,1,0,1,2.0476730672907983,1.0228393153858282,1
0,2.3127879299019,1,1,0,0,-1.8941016545178824,-4.3744360830204245,0
1,0.46246928460220005,1,1,0,0,0.19831744565516396,-3.695280610387009,0
1,-0.006959701614379299,1,0,1,0,1.826969386025601,-9.353018197265945,0
0,-0.29711809313787685,0,0,0,1,0.2184544843282737,1.7223401317946332,0
0,1.1618928764363194,0,0,0,1,-0.9263064834701731,-0.3639879303876896,0
0,-1.4958847777781374,0,1,0,1,0.6798282428257434,3.995059542173977,1
1,-0.5409371750033506,0,0,1,0,2.1397561425832716,-4.736256125049856,0
0,-0.5291254842515922,0,0,1,0,0.6234196640309231,-5.107053786545917,0
0,-1.3560551662914115,0,0,0,1,0.20408195119986194,0.9468443745066054,0
1,-1.4731918111345004,0,1,1,0,3.2996863118955693,-2.973951845367051,0
1,0.821206907421185,0,1,1,1,2.0795405395515125,-1.3685427994095933,1
1,-1.1068545218343195,0,0,0,1,0.8527050390228366,0.9445353160208373,0
1,-0.4671307796918282,1,1,1,0,3.272597880818047,-2.682759697388602,1
1,2.2478597599787684,1,1,0,1,0.8326002628565417,-3.7890937673818783,0
0,2.2416438159988665,0,0,0,1,-2.185704268094144,-0.7468063851924336,0
0,0.29720645599396056,0,0,1,0,-0.9038067235774622,-6.191130707862191,0
0,1.1638527792034372,1,0,1,0,0.1430340922506857,-6.777493867388319,1
0,0.3038700990475751,0,1,0,1,1.4606082652530974,4.374436322538213,1
1,0.07653109098452632,0,1,0,1,2.023018924888948,3.9009031211335414,1
1,-1.099376023380989,1,1,1,0,3.143115823446126,-4.42881013119008,1
1,-2.344620721976804,1,1,0,0,2.703333972160375,-0.23660700021426373,0
0,-0.38466203440509644,0,0,0,1,1.1909657927450377,0.6731013196052856,0
0,0.7671203632771154,0,0,0,1,-1.663613071562322,-0.1955447693313619,1
1,-1.2902143039274685,1,1,1,0,2.3220270542019583,-2.465645132929534,1
1,-0.7714578892403465,0,1,1,0,3.079794279441414,-1.6995074645233474,0
0,0.01886900834037352,0,0,1,0,1.0916370157101871,-4.98542087954349,0
1,0.06934667569334102,0,1,0,1,2.36207442969103,3.106894682286705,0
1,1.392070986683101,1,1,1,0,2.330791280301753,-8.022319790289833,0
0,0.4546728856239455,0,0,0,1,-0.02049479853198205,3.7486823081718397,1
0,0.9866719118119497,0,0,0,1,-0.7823716265563893,-0.5219208682168364,0
0,0.08297819961945412,0,0,0,1,-0.7197004036964777,1.957779205560816,1
1,-1.4288468098471463,1,1,0,1,3.053645451692977,0.52850862799891285,0
0,-0.3761434312479404,0,0,1,0,-0.7218822662044753,-4.155059376187066,1
1,-0.1799663540868001,1,1,0,0,0.563492264510435,-4.530034948709833,0
0,0.14958541439249579,0,0,1,1,1.1496198252420173,0.05249779028010493,1
1,1.0039982336712732,1,1,1,0,0.4212186732651557,-6.502773064472276,1
1,-1.0949792110410161,1,1,1,0,2.076657846577436,-5.430414642185715,1
